channel,relative_path,file_size_bytes,sha256,actor,emotion_code,emotion_name,intensity,statement,repetition,modality,vocal_channel,wav_samplerate,wav_frames,wav_channels,wav_subtype,read_status,error
song,Actor_10/03-02-04-02-01-02-10.wav,536272,68f46e8ff87c3bbabd16e47105165be983b2f153c897ea725e55e3612595a763,10,4,sad,2,1,2,3,2,48000,245045,1,PCM_16,ok,
song,Actor_10/03-02-04-02-02-01-10.wav,501036,db01978fef0a2052a00346be9c33e06d381f6e5e92db8903e58a72fdaa60573b,10,4,sad,2,2,1,3,2,48000,227427,1,PCM_16,ok,
song,Actor_10/03-02-04-02-02-02-10.wav,510646,6cdea9d80744c3803a50a31ab7da3ee0354ff443cebb0d3c5aa475ac5be8f780,10,4,sad,2,2,2,3,2,48000,232232,1,PCM_16,ok,
song,Actor_10/03-02-05-01-01-01-10.wav,492802,ca30c9d7cc53ea40f7d47685da6d7fc540de43f717ebe5ba8e9b49e19da6fd01,10,5,angry,1,1,1,3,2,48000,222622,1,PCM_16,ok,
song,Actor_10/03-02-05-01-01-02-10.wav,494626,b32e135b02ad72ff07ec4eeed49d4f2e1eff3f2e1921c804031a154f92fc42ca,10,5,angry,1,1,2,3,2,48000,224224,1,PCM_16,ok,
song,Actor_10/03-02-05-01-02-01-10.wav,488220,ae392ef6bfcec9e6031b1504debadace5136a2c8330c7f2d807511d278c4118e,10,5,angry,1,2,1,3,2,48000,221021,1,PCM_16,ok,
song,Actor_10/03-02-05-01-02-02-10.wav,491424,d0efc9207ed28c3d9cedba17a34255e57380c133637fdcabbcbe7edd0f5dc514,10,5,angry,1,2,2,3,2,48000,222622,1,PCM_16,ok,
song,Actor_10/03-02-05-02-01-01-10.wav,507442,55f032ff3863c521044593487cf2414898b26b8ee54a20db8e02ac6bd0187b40,10,5,angry,2,1,1,3,2,48000,230631,1,PCM_16,ok,
song,Actor_10/03-02-05-02-01-02-10.wav,510638,d3a29d3d1c716d873a6d2e60fe0131f9d125ff151018255cbe990a2854545784,10,5,angry,2,1,2,3,2,48000,232232,1,PCM_16,ok,
song,Actor_10/03-02-05-02-02-01-10.wav,485018,ea2c3fca33aad293fbcf7117bfa727f86e93495fc5f220ad0e7b887ec0350fe7,10,5,angry,2,2,1,3,2,48000,219419,1,PCM_16,ok,
song,Actor_10/03-02-05-02-02-02-10.wav,485020,57d4cfcb2ab66f68125cc043950fd8379cd02f0dcd1610b05a74d91cedb95f48,10,5,angry,2,2,2,3,2,48000,219420,1,PCM_16,ok,
song,Actor_10/03-02-06-01-01-01-10.wav,488222,fbce645699c48cdfbd33c020b3b533a60758553939e54384e9c3558df55fc6c6,10,6,fearful,1,1,1,3,2,48000,221021,1,PCM_16,ok,
song,Actor_10/03-02-06-01-01-02-10.wav,510644,8fb4ed8f1a15121bdc5731a9ecdd00264cb6e6477a385b994a1ca990dc63faf4,10,6,fearful,1,1,2,3,2,48000,232232,1,PCM_16,ok,
song,Actor_10/03-02-06-01-02-01-10.wav,513846,fc2fb61091b4399bc6dde3a127c48c4315e7ff51c848a342a73876eeedf1fd38,10,6,fearful,1,2,1,3,2,48000,233833,1,PCM_16,ok,
song,Actor_10/03-02-06-01-02-02-10.wav,497830,a6a849778d2513391b47f6f5e6cf6bb0be8607048caad3528538fa4072ee2766,10,6,fearful,1,2,2,3,2,48000,225825,1,PCM_16,ok,
song,Actor_10/03-02-06-02-01-01-10.wav,491426,9aaa485bff305b9685dc24d1ec7cf190b88f14e863cad7ddd9aa60ebe1671415,10,6,fearful,2,1,1,3,2,48000,222623,1,PCM_16,ok,
song,Actor_10/03-02-06-02-01-02-10.wav,488220,49fae72ecd88f2fa70fef0eea7f4833f6ae10a60728b94d750a36ae55e804e6b,10,6,fearful,2,1,2,3,2,48000,221021,1,PCM_16,ok,
song,Actor_10/03-02-06-02-02-01-10.wav,488222,ca9405161b278f6534b4c9ee532a84d48b54e7daefb45e1a7eda5a06ba701871,10,6,fearful,2,2,1,3,2,48000,221021,1,PCM_16,ok,
song,Actor_10/03-02-06-02-02-02-10.wav,488222,c57c9a99d3dab3b4a37aa180767b64231deb638c8cbc8d0e20479616bdb69588,10,6,fearful,2,2,2,3,2,48000,221021,1,PCM_16,ok,
song,Actor_11/03-02-01-01-01-01-11.wav,424336,293a3340dfb7e245906312481b02038e2bd29cbc3b63a33654697b8d7e81ec9c,11,1,neutral,1,1,1,3,2,48000,195395,1,PCM_16,ok,
song,Actor_11/03-02-01-01-01-02-11.wav,421134,3f9ab97ff8fdebbd068293df50a0c007a9fd582982c41dd3bc1bc5877ae9ccd8,11,1,neutral,1,1,2,3,2,48000,193794,1,PCM_16,ok,
song,Actor_11/03-02-01-01-02-01-11.wav,424336,78736c695653670ba1ae0cfaaa046ae1771818462fd103882bd813e96f334bb0,11,1,neutral,1,2,1,3,2,48000,195395,1,PCM_16,ok,
song,Actor_11/03-02-01-01-02-02-11.wav,427538,ec02367e7a1ea0a95a2291574a2df608552ec7965c2c00a1cbe7615d89b14b21,11,1,neutral,1,2,2,3,2,48000,196996,1,PCM_16,ok,
song,Actor_11/03-02-02-01-01-01-11.wav,469182,e4f120a53cfd84cb03510c1787f73f2092ecebedee669093fc6de4ed0d0ebacf,11,2,calm,1,1,1,3,2,48000,217818,1,PCM_16,ok,
song,Actor_11/03-02-02-01-01-02-11.wav,443554,53581922245d9525a781dbcb98c0ce45f5e80a42bb5bb511b4ca0c133ee8a335,11,2,calm,1,1,2,3,2,48000,205004,1,PCM_16,ok,
song,Actor_11/03-02-02-01-02-01-11.wav,465978,7899f2373a50bfdcbf5f717f5ad05f6e7068859c0a5e1b37b176e9d94af54c31,11,2,calm,1,2,1,3,2,48000,216216,1,PCM_16,ok,
song,Actor_11/03-02-02-01-02-02-11.wav,462776,ef379743ce5e7087d34debe2f6aade4c03c5cd4b677114122d5a0b2e83e50362,11,2,calm,1,2,2,3,2,48000,214615,1,PCM_16,ok,
song,Actor_11/03-02-02-02-01-01-11.wav,524248,9536129e52eabbaaa6382815201d2f8d58ca8fc7e0c924a7c963b777dd502730,11,2,calm,2,1,1,3,2,48000,245045,1,PCM_16,ok,
song,Actor_11/03-02-02-02-01-02-11.wav,507620,703d01cf4ba9e980a031ed18b63f09c71fd816faf93b5a409bad1854698fca22,11,2,calm,2,1,2,3,2,48000,237037,1,PCM_16,ok,
song,Actor_11/03-02-02-02-02-01-11.wav,504416,8d2aa6ca551b619152af337ceae3fa9d2de15d42f4d00f9e31d9e4ee818d9b88,11,2,calm,2,2,1,3,2,48000,235435,1,PCM_16,ok,
song,Actor_11/03-02-02-02-02-02-11.wav,536448,615b201dbe7ce4316418a87549572c4ef975d309e3c3730503533cd7e298a937,11,2,calm,2,2,2,3,2,48000,251451,1,PCM_16,ok,
song,Actor_11/03-02-03-01-01-01-11.wav,446762,32e95b63541106901634b93fc662f0516029fb01dad54a3866c464a361ea11c3,11,3,happy,1,1,1,3,2,48000,206607,1,PCM_16,ok,
song,Actor_11/03-02-03-01-01-02-11.wav,449964,555d031bb3b753f6163c166699343551b7e80eb4660b3eae2de94d3ce0639a68,11,3,happy,1,1,2,3,2,48000,208208,1,PCM_16,ok,
song,Actor_11/03-02-03-01-02-01-11.wav,453168,46668e3dfca5aa4314cbc8dab9d6c06faeda0143c49e149fa79ec2d34add810b,11,3,happy,1,2,1,3,2,48000,209810,1,PCM_16,ok,
song,Actor_11/03-02-03-01-02-02-11.wav,459574,5d23afb37d92fb2406143de9256bc768f9e814a0be39b1f884e1b75e7f75e202,11,3,happy,1,2,2,3,2,48000,213013,1,PCM_16,ok,
song,Actor_11/03-02-03-02-01-01-11.wav,443558,55b0651262bf7e3017d6c07ca8828031f9e6ddb8a509c5e85ce842443bf163ff,11,3,happy,2,1,1,3,2,48000,205005,1,PCM_16,ok,
song,Actor_11/03-02-03-02-01-02-11.wav,440330,8ae68c50093635234761687bff8b8775a72b4ddf100b23b459faa0a5724fa54b,11,3,happy,2,1,2,3,2,48000,203404,1,PCM_16,ok,
song,Actor_11/03-02-03-02-02-01-11.wav,408322,757f741041a03e25bf38d079a5476ad2a1139865e1f3b0ae0ca074f1d1473ef3,11,3,happy,2,2,1,3,2,48000,187387,1,PCM_16,ok,
song,Actor_11/03-02-03-02-02-02-11.wav,453166,346016c0883ed93af29facc4f721c2710d4fcf3d7c6b3b064f80c5b35e20d380,11,3,happy,2,2,2,3,2,48000,209810,1,PCM_16,ok,
song,Actor_11/03-02-04-01-01-01-11.wav,491606,4fde65069871fe8cccb255349860625538f82f91c4254ea7bfc358dd9178512c,11,4,sad,1,1,1,3,2,48000,229029,1,PCM_16,ok,
song,Actor_11/03-02-04-01-01-02-11.wav,523638,a9783b56360966985df4eaab73be61afbee7aa1c8a35077a459002622d7c6569,11,4,sad,1,1,2,3,2,48000,245045,1,PCM_16,ok,
song,Actor_11/03-02-04-01-02-01-11.wav,475588,82d5e483a96412d6ea9e4fbf1daa8667b5eb1a9849512a3fdcba5f07658df580,11,4,sad,1,2,1,3,2,48000,221020,1,PCM_16,ok,
song,Actor_11/03-02-04-01-02-02-11.wav,494808,04eb9d7c6b155b5c2ef6974d731394f52169d2debe8f17c570a20df6ed556f1e,11,4,sad,1,2,2,3,2,48000,230630,1,PCM_16,ok,
song,Actor_11/03-02-04-02-01-01-11.wav,526840,2fca24e20408407f48988c576e71a3a33ae8e06bee29421aa828f6f636d3636d,11,4,sad,2,1,1,3,2,48000,246646,1,PCM_16,ok,
song,Actor_11/03-02-04-02-01-02-11.wav,491608,2de4e29c3f6b9c3f70e51e17d29a5ea120ee8ee4bc0f4ec4b4d462ec273093f4,11,4,sad,2,1,2,3,2,48000,229029,1,PCM_16,ok,
song,Actor_11/03-02-04-02-02-01-11.wav,481998,fc18651566877aebed259b3f0d37dfab269622843f2f0ed8689584cd328e2644,11,4,sad,2,2,1,3,2,48000,224224,1,PCM_16,ok,
song,Actor_11/03-02-04-02-02-02-11.wav,510826,974fb99b2e761c9a1df1e2430b992ec75274d7e7ce1505bcf76e440adb5ffd8b,11,4,sad,2,2,2,3,2,48000,238638,1,PCM_16,ok,
song,Actor_11/03-02-05-01-01-01-11.wav,421136,97b8e60415b82b75c8e09470a718ec7194a8e9317116ab30749562f67c4b5dca,11,5,angry,1,1,1,3,2,48000,193793,1,PCM_16,ok,
song,Actor_11/03-02-05-01-01-02-11.wav,446762,088658afa510094bf17a06c4b6fa9c93fae653457ed4c4dc046745a36662935a,11,5,angry,1,1,2,3,2,48000,206606,1,PCM_16,ok,
song,Actor_11/03-02-05-01-02-01-11.wav,417934,7ac07028f1ad735c056a16984dfbbe81764fd29b02a33539435b21e777a5cab9,11,5,angry,1,2,1,3,2,48000,192192,1,PCM_16,ok,
song,Actor_11/03-02-05-01-02-02-11.wav,433950,b380e6959e8235ce31e224818d8247dcb4ffc7c113612ff59f4ff4c6360c324f,11,5,angry,1,2,2,3,2,48000,200200,1,PCM_16,ok,
song,Actor_11/03-02-05-02-01-01-11.wav,405122,030f44bbc52cf547e6ad91d0e7158f8230edff1d29d743a13fd5c095ec6cb934,11,5,angry,2,1,1,3,2,48000,185786,1,PCM_16,ok,
song,Actor_11/03-02-05-02-01-02-11.wav,408324,a8e599dbf533111263d6feb29c70db243f83c50ab57a3268bbd05251e8a66d6b,11,5,angry,2,1,2,3,2,48000,187387,1,PCM_16,ok,
song,Actor_11/03-02-05-02-02-01-11.wav,411526,eb3d53b2ee356b1aff9841541785751e7b46c3b40e117bb1d688d60173a4740d,11,5,angry,2,2,1,3,2,48000,188988,1,PCM_16,ok,
song,Actor_11/03-02-05-02-02-02-11.wav,433950,d42f27ca3fa05ba306376f4b2ff6d14c85c88ddfef9059f53a09a478643a4112,11,5,angry,2,2,2,3,2,48000,200200,1,PCM_16,ok,
song,Actor_11/03-02-06-01-01-01-11.wav,440354,8c3b5fc64c796502dcf6105cc8c6a931a0f3e33257ac57435c9f580b4beab8d3,11,6,fearful,1,1,1,3,2,48000,203403,1,PCM_16,ok,
song,Actor_11/03-02-06-01-01-02-11.wav,437152,a49b4e2970f4779d2e10d8ded614c4787f1dc429f446224af47fd5400f8e1e82,11,6,fearful,1,1,2,3,2,48000,201802,1,PCM_16,ok,
song,Actor_11/03-02-06-01-02-01-11.wav,427536,1d94470a9fe35afaea20830cae1919dc516a281739100710a58821d3508fd5cb,11,6,fearful,1,2,1,3,2,48000,196997,1,PCM_16,ok,
song,Actor_11/03-02-06-01-02-02-11.wav,433948,8331d563627efd38f75d8b724e4b5e50d854541864fcf65ffbe54a7d28136287,11,6,fearful,1,2,2,3,2,48000,200200,1,PCM_16,ok,
song,Actor_11/03-02-06-02-01-01-11.wav,398712,afe073f6ba2cce6356e56596d2e5d816909a5790535bcb64a343f7997eb81966,11,6,fearful,2,1,1,3,2,48000,182582,1,PCM_16,ok,
song,Actor_11/03-02-06-02-01-02-11.wav,401916,15e71a410b27433692a355a1a73da7457e4326eddebd66d66e01db5b81a43293,11,6,fearful,2,1,2,3,2,48000,184184,1,PCM_16,ok,
song,Actor_11/03-02-06-02-02-01-11.wav,395510,697125a6bc2dbf50385ddc5b043ee5eb7de3afdad3b3b974cb213cf6f0d393bb,11,6,fearful,2,2,1,3,2,48000,180981,1,PCM_16,ok,
song,Actor_11/03-02-06-02-02-02-11.wav,405114,080790001bd10953bc79ce03413cc0c466f77fded79dab56b959ac92e0e01753,11,6,fearful,2,2,2,3,2,48000,185786,1,PCM_16,ok,
song,Actor_12/03-02-01-01-01-01-12.wav,433018,5fc9cd16a7659257b53579423d991a71d6facdefa08393ce1d1f553c7ac689ef,12,1,neutral,1,1,1,3,2,48000,200200,1,PCM_16,ok,
song,Actor_12/03-02-01-01-01-02-12.wav,484954,81d1da8a3e6829ea27e1b5c1f1b1b5b4d43a1ee116b3fa43d6d9ca30146c4bd1,12,1,neutral,1,1,2,3,2,48000,225826,1,PCM_16,ok,
song,Actor_12/03-02-01-01-02-01-12.wav,452920,da420120e91734887a4f7c310c78e69f3e2a8de09d13d20fd3e49211080e53b6,12,1,neutral,1,2,1,3,2,48000,209809,1,PCM_16,ok,
song,Actor_12/03-02-01-01-02-02-12.wav,459328,db9e6378710b5ade7f499a23ebb4933457e9aaa1af42d5087a3a38ae6d83f622,12,1,neutral,1,2,2,3,2,48000,213013,1,PCM_16,ok,
song,Actor_12/03-02-02-01-01-01-12.wav,497764,b71933f7c1d8ad88710f1fdabb7eae0fc0a27dbc24c189c278f93adc0f2ac3c1,12,2,calm,1,1,1,3,2,48000,232232,1,PCM_16,ok,
song,Actor_12/03-02-02-01-01-02-12.wav,497766,9367305ba50083d4dd35f47132f823a9dc1ea307e3701a608e47126b8f5e2cca,12,2,calm,1,1,2,3,2,48000,232232,1,PCM_16,ok,
song,Actor_12/03-02-02-01-02-01-12.wav,472140,e5b22360d2274b1af56aaf5e7421d982574ef66e0782742ce65451c06c42b9ff,12,2,calm,1,2,1,3,2,48000,219419,1,PCM_16,ok,
song,Actor_12/03-02-02-01-02-02-12.wav,500970,57190461323233712d586682c844b97ef121721130ddcd8afbf3e675826b65a8,12,2,calm,1,2,2,3,2,48000,233834,1,PCM_16,ok,
song,Actor_12/03-02-02-02-01-01-12.wav,488160,d3468b0d5f72ccd99b73d43b137805a212adcaec8e1e10304b474516b02914a6,12,2,calm,2,1,1,3,2,48000,227427,1,PCM_16,ok,
song,Actor_12/03-02-02-02-01-02-12.wav,481746,80f4551b41b0632d87e642ae0a5e536b0e3aeb96866afd83b78e7196e7d2c83f,12,2,calm,2,1,2,3,2,48000,224224,1,PCM_16,ok,
song,Actor_12/03-02-02-02-02-01-12.wav,481752,4e62f17838cd2e8e1ca286dd00b301ce5b5c93d1ac1f6e398c62c94f6c314478,12,2,calm,2,2,1,3,2,48000,224224,1,PCM_16,ok,
song,Actor_12/03-02-02-02-02-02-12.wav,478548,e6ed55d803e18ca7b6acd159c828a652df5efa79697c85a7dff84eefb017fc78,12,2,calm,2,2,2,3,2,48000,222622,1,PCM_16,ok,
song,Actor_12/03-02-03-01-01-01-12.wav,462532,84432cf05544c21bcc7a65279e6baf9d5daf652433916004b74dda3007bc89dd,12,3,happy,1,1,1,3,2,48000,214614,1,PCM_16,ok,
song,Actor_12/03-02-03-01-01-02-12.wav,462532,0a839f2e2815b5aa021157788623140ee10ec3ddb5e2edbc062d1fc690015ad4,12,3,happy,1,1,2,3,2,48000,214614,1,PCM_16,ok,
song,Actor_12/03-02-03-01-02-01-12.wav,475344,fe42e0af7dab655f3b05503ea8725f617feb2d5c08f8472c5cc86d79e9ba336c,12,3,happy,1,2,1,3,2,48000,221020,1,PCM_16,ok,
song,Actor_12/03-02-03-01-02-02-12.wav,465736,cf5e5965a81189986cec7d5c94e067d1da5b1bb65936515e2268c29a0e98e839,12,3,happy,1,2,2,3,2,48000,216216,1,PCM_16,ok,
song,Actor_12/03-02-03-02-01-01-12.wav,456126,ae207522b09d501250baf14c923c745fcab08dadb2f8ef64f8ca4e914a06c998,12,3,happy,2,1,1,3,2,48000,211411,1,PCM_16,ok,
song,Actor_12/03-02-03-02-01-02-12.wav,452922,676cfa627e6ca18a4b31b88c9e33f1ddda738c1573332a86c8ebf4e91a8a5d11,12,3,happy,2,1,2,3,2,48000,209809,1,PCM_16,ok,
song,Actor_12/03-02-03-02-02-01-12.wav,459330,fc9b3f9840333a56f9e8d8f48c74053c2ec688936e4c20078f8a52c981a222e2,12,3,happy,2,2,1,3,2,48000,213013,1,PCM_16,ok,
song,Actor_12/03-02-03-02-02-02-12.wav,449720,50e2751bdd59f2d20edabadea4e4eb5bf0856f0db7200a9146ddace391ca7824,12,3,happy,2,2,2,3,2,48000,208208,1,PCM_16,ok,
song,Actor_12/03-02-04-01-01-01-12.wav,456128,12e0362d6bb5760acfbb0658d2ea78b49c6e1adc9a786a725876f3f6562c389d,12,4,sad,1,1,1,3,2,48000,211411,1,PCM_16,ok,
song,Actor_12/03-02-04-01-01-02-12.wav,500972,84054ffadae81a527c5e8b6bc13b9c2a336eed35714584dd262f0a1d8f856069,12,4,sad,1,1,2,3,2,48000,233833,1,PCM_16,ok,
song,Actor_12/03-02-04-01-02-01-12.wav,468938,1f8f26f7d24560d324a3c86b122726a8747e549d74eb43c65f2b6fea19160cff,12,4,sad,1,2,1,3,2,48000,217817,1,PCM_16,ok,
song,Actor_12/03-02-04-01-02-02-12.wav,462534,3eafd96ceac144d8e0ff6673291e605adee6f3f4df24fcf30017252046a3161d,12,4,sad,1,2,2,3,2,48000,214614,1,PCM_16,ok,
song,Actor_12/03-02-04-02-01-01-12.wav,472136,b14b730e89ffe2756779d26730cfcee294c07f2f905d2a37d087ad2be2c09aa7,12,4,sad,2,1,1,3,2,48000,219419,1,PCM_16,ok,
song,Actor_12/03-02-04-02-01-02-12.wav,478550,e6492ca69125791a1ff411ab5af229bcd67dbe5ff897fae037156fc784cfbde6,12,4,sad,2,1,2,3,2,48000,222622,1,PCM_16,ok,
song,Actor_12/03-02-04-02-02-01-12.wav,449722,aeb0a2bbca70b70284f960ad0baf9e25c152372be435f0a59d59a3fe4291ea9c,12,4,sad,2,2,1,3,2,48000,208208,1,PCM_16,ok,
song,Actor_12/03-02-04-02-02-02-12.wav,452926,7ea4639678ff1c21221143a00e2f739edba5c2d9650cee71d09f084df5dbff54,12,4,sad,2,2,2,3,2,48000,209810,1,PCM_16,ok,
song,Actor_12/03-02-05-01-01-01-12.wav,475346,551f25c2e2820470481f2ebf5b8d450743afdfd5ba8d78217a684027ef867461,12,5,angry,1,1,1,3,2,48000,221021,1,PCM_16,ok,
song,Actor_12/03-02-05-01-01-02-12.wav,491362,c74dc9e5217ea33d7a223f169a1d719dec41ea650b3930bead7b8f3a042d3ac7,12,5,angry,1,1,2,3,2,48000,229029,1,PCM_16,ok,
song,Actor_12/03-02-05-01-02-01-12.wav,467710,96fe1257f59d4005d093f9221b96e3ccced0c3dcf8c43bcd1539b601ad6b6018,12,5,angry,1,2,1,3,2,48000,217817,1,PCM_16,ok,
song,Actor_12/03-02-05-01-02-02-12.wav,459332,a319d4c28e5d3ee17a88359030bd38313a94205f2ed2358c4874ffcab9aaefd9,12,5,angry,1,2,2,3,2,48000,213013,1,PCM_16,ok,
song,Actor_12/03-02-05-02-01-01-12.wav,478548,0a6ef00ef5c3b0f5c4e5e58638798b13c855da53cd874205e8a1ab21772db5e5,12,5,angry,2,1,1,3,2,48000,222622,1,PCM_16,ok,
song,Actor_12/03-02-05-02-01-02-12.wav,475344,6389f35f67f851a1eb1195a2861960d7f256e71c6e783edb18a660dbe8a47686,12,5,angry,2,1,2,3,2,48000,221020,1,PCM_16,ok,
song,Actor_12/03-02-05-02-02-01-12.wav,462532,91948b73079f252ce95a2061d87607356a21d73bcf81355c04bcf82546ee586b,12,5,angry,2,2,1,3,2,48000,214614,1,PCM_16,ok,
song,Actor_12/03-02-05-02-02-02-12.wav,475346,7b017280155e099c1fa47f55ee388fffcc070f60428e1cd23203ae9d96237d34,12,5,angry,2,2,2,3,2,48000,221021,1,PCM_16,ok,
song,Actor_12/03-02-06-01-01-01-12.wav,436906,bc59ced32a7370afe0d3cc8f27784e8b07012545796d72cbe8da1823be4d02c4,12,6,fearful,1,1,1,3,2,48000,201802,1,PCM_16,ok,
song,Actor_12/03-02-06-01-01-02-12.wav,392060,c85286ab26db71738dab603407c8f8f27f83a09afdaa3b03832c800274354a75,12,6,fearful,1,1,2,3,2,48000,179379,1,PCM_16,ok,
song,Actor_12/03-02-06-01-02-01-12.wav,436908,d49635a8bedbe921dfcd907fc82403e5dfa78a0fc5a5942cf2cbeba0c16a3839,12,6,fearful,1,2,1,3,2,48000,201802,1,PCM_16,ok,
song,Actor_12/03-02-06-01-02-02-12.wav,446516,b7fe1f9cea0178a2735341b0c143a05095fa2c06b2f2b88224c07b4d49dbb7a8,12,6,fearful,1,2,2,3,2,48000,206606,1,PCM_16,ok,
song,Actor_12/03-02-06-02-01-01-12.wav,419660,f41dff3c89a4a71cebe9e0bca7b09b2625a0055a1fc138db78aa67ae54c7870e,12,6,fearful,2,1,1,3,2,48000,193793,1,PCM_16,ok,
song,Actor_12/03-02-06-02-01-02-12.wav,430500,c34d16d78f4b02163cd73a8b265a02e1304b4267c9f9e7768c17b6996796b5eb,12,6,fearful,2,1,2,3,2,48000,198598,1,PCM_16,ok,
song,Actor_12/03-02-06-02-02-01-12.wav,419658,2e91ffe60c3f1b74b22ca1c219a7909575fce3165ab1077bfe229849e4e6d8e3,12,6,fearful,2,2,1,3,2,48000,193793,1,PCM_16,ok,
song,Actor_12/03-02-06-02-02-02-12.wav,449718,21be2e13b490919103546a56b9f191de879511745e56db2320464818cc8373a0,12,6,fearful,2,2,2,3,2,48000,208208,1,PCM_16,ok,
song,Actor_13/03-02-01-01-01-01-13.wav,448808,383ae5c74008aa7716c46e6c6d18c5a71ccaeb32054808ed26f8e1188ea86c11,13,1,neutral,1,1,1,3,2,48000,208208,1,PCM_16,ok,
song,Actor_13/03-02-01-01-01-02-13.wav,448808,ed00e54c67b8384764e9ac1030b1a0c65e32f97d14128291f860a0bd55195398,13,1,neutral,1,1,2,3,2,48000,208208,1,PCM_16,ok,
song,Actor_13/03-02-01-01-02-01-13.wav,448810,3d80566d16fcdfb29536318e8405e0837d205e0189b4635563138a1492963ea2,13,1,neutral,1,2,1,3,2,48000,208208,1,PCM_16,ok,
song,Actor_13/03-02-01-01-02-02-13.wav,442386,8f26b4cf285f63bb35575036703e433399bd78a17a8f18faa825e44f51b9f9c4,13,1,neutral,1,2,2,3,2,48000,205005,1,PCM_16,ok,
song,Actor_13/03-02-02-01-01-01-13.wav,448808,6930b6f44192f3831aef0fdee03a835ffbf2afe966db5ed12000259d6edb28f1,13,2,calm,1,1,1,3,2,48000,208208,1,PCM_16,ok,
song,Actor_13/03-02-02-01-01-02-13.wav,515454,a6d903ad833ace3f8e7ac204c77e6830d717cdba24c9e976a07587fee06f367b,13,2,calm,1,1,2,3,2,48000,241841,1,PCM_16,ok,
song,Actor_13/03-02-02-01-02-01-13.wav,496846,461a8952222e6c7bc949b05739f0ef69f560e7fa9318d148475ca60dd8b888eb,13,2,calm,1,2,1,3,2,48000,232232,1,PCM_16,ok,
song,Actor_13/03-02-02-01-02-02-13.wav,532700,cc3562ba62e77f1e9a6d12b97b3c84614f222eb3fec7cc37c8d83450d1593114,13,2,calm,1,2,2,3,2,48000,249850,1,PCM_16,ok,
song,Actor_13/03-02-02-02-01-01-13.wav,539104,eb8a6481197ea284ff1651f5f1e64e1dd62e6ef7881099d21f375a2b53da4327,13,2,calm,2,1,1,3,2,48000,253052,1,PCM_16,ok,
song,Actor_13/03-02-02-02-01-02-13.wav,500058,fafb1a4b8fbdfdf47dcb2503b622608998647561c79c1754c42219bec6e81bb5,13,2,calm,2,1,2,3,2,48000,233834,1,PCM_16,ok,
song,Actor_13/03-02-02-02-02-01-13.wav,496854,1bc91c8d2a0781c66c75dcc422f970bdae9ecebda6a751d428347ca648b1df63,13,2,calm,2,2,1,3,2,48000,232232,1,PCM_16,ok,
song,Actor_13/03-02-02-02-02-02-13.wav,500056,9dfc1926bb02db3a89465b52797f63f7585d6ad70cde6f09fafc70bdd83e6a78,13,2,calm,2,2,2,3,2,48000,233833,1,PCM_16,ok,
song,Actor_13/03-02-03-01-01-01-13.wav,450780,82768e08beb091528fc187c9113a48895ec5ec71093a9077ef6da037b6a6d9d2,13,3,happy,1,1,1,3,2,48000,209810,1,PCM_16,ok,
song,Actor_13/03-02-03-01-01-02-13.wav,455212,cb5336af5181e571ad22fba440f2a59a139f3755533b2fa3d13af216d623e321,13,3,happy,1,1,2,3,2,48000,211411,1,PCM_16,ok,
song,Actor_13/03-02-03-01-02-01-13.wav,468026,2856fb0219d247016569f68e5bd3293dd1dc958701374ced38ea6f218bdfa1b7,13,3,happy,1,2,1,3,2,48000,217818,1,PCM_16,ok,
song,Actor_13/03-02-03-01-02-02-13.wav,468026,8a86b4f7dcb534248e2447e2296c2cfe1194e5886c1af4ac771f2763a7f691e4,13,3,happy,1,2,2,3,2,48000,217818,1,PCM_16,ok,
song,Actor_13/03-02-03-02-01-01-13.wav,455212,2526d85bd07fe2d77d0e9bc4cae19edf7ea2fd4ee07e46d816ad6a85da461bdd,13,3,happy,2,1,1,3,2,48000,211411,1,PCM_16,ok,
song,Actor_13/03-02-03-02-01-02-13.wav,458416,2fb3737fe7d05c32bd99c34e9473f2ab47108775084ad4ecffc80904d3c9bb77,13,3,happy,2,1,2,3,2,48000,213013,1,PCM_16,ok,
song,Actor_13/03-02-03-02-02-01-13.wav,461620,78e14fdc6ef57390cd7a2935b476597f42f28a3d142b71c6ed37b4711ff59961,13,3,happy,2,2,1,3,2,48000,214615,1,PCM_16,ok,
song,Actor_13/03-02-03-02-02-02-13.wav,448806,d7850a297b107714ac47f8581c88dd19ac9f167de42e815d6c4a7a9810035e47,13,3,happy,2,2,2,3,2,48000,208208,1,PCM_16,ok,
song,Actor_13/03-02-04-01-01-01-13.wav,458418,f156efc760983840b3d98f17785dc89a9e1a0626d7fb5a0d9e23fc11ab88ec7e,13,4,sad,1,1,1,3,2,48000,213013,1,PCM_16,ok,
song,Actor_13/03-02-04-01-01-02-13.wav,480832,07b96b5319af63521f88b6e7f8a49fdaf41a639e3113042e978ec6f1586d1b49,13,4,sad,1,1,2,3,2,48000,224224,1,PCM_16,ok,
song,Actor_13/03-02-04-01-02-01-13.wav,452008,a0e7ba4fb352f430d2b4665cbed1b10e6658025945577a524e9009f4c21fcc65,13,4,sad,1,2,1,3,2,48000,209810,1,PCM_16,ok,
song,Actor_13/03-02-04-01-02-02-13.wav,471230,ce94ac08b750f3685b273437e229e8627ebb9a429842b0631d92fcc3947d3a28,13,4,sad,1,2,2,3,2,48000,219419,1,PCM_16,ok,
