sample_index,corpus,relative_path,bytes,sha256,speaker,sex,label,label_index,sentence,take,intensity
474,ravdess,Actor_08/03-01-08-01-02-01-08.wav,399072,c23b31fd6063cd4e3c82588e458780b8d8cf453371f3bd179f43c56e380ae617,08,F,surprised,7,S2,R1,normal
475,ravdess,Actor_08/03-01-08-01-02-02-08.wav,377332,1db245ad2ba875a022623a17862d69b1890b5b4d7b600d092b55df2d0883327e,08,F,surprised,7,S2,R2,normal
476,ravdess,Actor_08/03-01-08-02-01-01-08.wav,405482,9fc2d1c7efd5348703d31db7f99d44bd22d8763261abfcaeb0496a9d50487fdb,08,F,surprised,7,S1,R1,strong
477,ravdess,Actor_08/03-01-08-02-01-02-08.wav,392668,bf60de7f219d3b04bcd0f035ddef9f5a5e9869d49cf6315631ba1806541e6089,08,F,surprised,7,S1,R2,strong
478,ravdess,Actor_08/03-01-08-02-02-01-08.wav,402278,ceca1f76c45d9f95625e7f5c3b248948e37aac5bbed954cc7a28c779d310dae2,08,F,surprised,7,S2,R1,strong
479,ravdess,Actor_08/03-01-08-02-02-02-08.wav,408686,4777e0a489e65a6518419db2585ebe03d3fee8ab0788d5abb8d5f07d3ebad934,08,F,surprised,7,S2,R2,strong
480,ravdess,Actor_09/03-01-01-01-01-01-09.wav,360982,2f4c334e09e851e72cc2a5045f745e6590b99d4f379b3b0ca678b5eea0bf2f8b,09,M,neutral,0,S1,R1,normal
481,ravdess,Actor_09/03-01-01-01-01-02-09.wav,354758,2c05dc93e249a2f1319bff668e62b872c06a692bb5c94491a18b60ec3cd25c72,09,M,neutral,0,S1,R2,normal
482,ravdess,Actor_09/03-01-01-01-02-01-09.wav,367570,91e2abf99ccc1cee4a2235622a692fb171a1b67b1a1a1128273685993beb2a52,09,M,neutral,0,S2,R1,normal
483,ravdess,Actor_09/03-01-01-01-02-02-09.wav,357974,c874f0c77032f4f41f822938dc541cc4b808961a8819b54344656325d5632561,09,M,neutral,0,S2,R2,normal
484,ravdess,Actor_09/03-01-02-01-01-01-09.wav,367582,4c6fe1437db56ae044c0d6594c70abe1d0588820ac2cce9a7e68327ab78ef9e3,09,M,calm,1,S1,R1,normal
485,ravdess,Actor_09/03-01-02-01-01-02-09.wav,367582,6a38e7e31a1ddd4087d680bedf58d1f3cdca7e6b47c246b766cf059846af75ca,09,M,calm,1,S1,R2,normal
486,ravdess,Actor_09/03-01-02-01-02-01-09.wav,380396,14ebb005a00eb91b4afa09e63ad11832016b445ec00c3a2fc3be2b90d1307e26,09,M,calm,1,S2,R1,normal
487,ravdess,Actor_09/03-01-02-01-02-02-09.wav,390004,24fcca62d8260433ad5b0110b82b459f1c692649f9876cf75c0161465f27e91e,09,M,calm,1,S2,R2,normal
488,ravdess,Actor_09/03-01-02-02-01-01-09.wav,367582,199ccef3ade986848e96b83fd36c24217bc27b89685ea3b3668c3a3bcd696da0,09,M,calm,1,S1,R1,strong
489,ravdess,Actor_09/03-01-02-02-01-02-09.wav,377192,5863c49693cd279c0feca09b305102180f6bd96083ec375f4fbdb8b519c78998,09,M,calm,1,S1,R2,strong
490,ravdess,Actor_09/03-01-02-02-02-01-09.wav,412426,711b70d5f62c97a2766b3ee3f88cf5aa6c450e97cf600a35158f2c3caef990e9,09,M,calm,1,S2,R1,strong
491,ravdess,Actor_09/03-01-02-02-02-02-09.wav,396412,31285067a6652907d91dca0d4e0732cce2787cbc2af368086a01005e3824bfcf,09,M,calm,1,S2,R2,strong
492,ravdess,Actor_09/03-01-03-01-01-01-09.wav,367580,00834f5d487c5b2f0756fedde0191b6d8733bf3068f5b6d636ae0ba035ca04a4,09,M,happy,2,S1,R1,normal
493,ravdess,Actor_09/03-01-03-01-01-02-09.wav,386798,edbd76e8bb00c5ef7dbb58ea01d078c982e22d3d5cc338570e82a64f2c87956a,09,M,happy,2,S1,R2,normal
494,ravdess,Actor_09/03-01-03-01-02-01-09.wav,364376,34e97f4f2c3cb4a31480606bdd186256e018be082da88c392c420580a8fd8d06,09,M,happy,2,S2,R1,normal
495,ravdess,Actor_09/03-01-03-01-02-02-09.wav,380394,0ae97db74488c5d0a8063adeef759f1d260a0a8fe8ee3bbd2de58c4d46552356,09,M,happy,2,S2,R2,normal
496,ravdess,Actor_09/03-01-03-02-01-01-09.wav,409228,462478f618b55781964196f5c3529ae88d16fdd229f3a93a93029cd04543e21c,09,M,happy,2,S1,R1,strong
497,ravdess,Actor_09/03-01-03-02-01-02-09.wav,447666,6df4b05155335285cf07c3cea41654c63aeba5c99dd1d7c10c93627b71ec1b96,09,M,happy,2,S1,R2,strong
498,ravdess,Actor_09/03-01-03-02-02-01-09.wav,390014,e65a989419bfad2b62fe667abb65771ca0c837f93176f0c17e19d0054af70bf5,09,M,happy,2,S2,R1,strong
499,ravdess,Actor_09/03-01-03-02-02-02-09.wav,390012,f921944fc8558b49c9d9402037a8dac7d3a838fa43f435f7bc762f222f6b79b6,09,M,happy,2,S2,R2,strong
500,ravdess,Actor_09/03-01-04-01-01-01-09.wav,361182,bef9512a920c06d6166d894e0ce14f11af23eb5c093f691b754a5035452ee172,09,M,sad,3,S1,R1,normal
501,ravdess,Actor_09/03-01-04-01-01-02-09.wav,377196,52ab73c03cd7ca9ccd3654efb08d979870668a61f343c09589f96218e10ac12f,09,M,sad,3,S1,R2,normal
502,ravdess,Actor_09/03-01-04-01-02-01-09.wav,373994,2ca9f5746076fe07279e8eb057dff7f0b23d57c18ac01d7a218f6e76e4b1f868,09,M,sad,3,S2,R1,normal
503,ravdess,Actor_09/03-01-04-01-02-02-09.wav,373996,2fff38312c98ffe973f222336e6d915ec7661e894b03f207fc09ee1e575a5b80,09,M,sad,3,S2,R2,normal
504,ravdess,Actor_09/03-01-04-02-01-01-09.wav,425248,7dc629dd0d3c1ac6650392d10468f040e4e169259d2ca854f8bd5abfff43b01c,09,M,sad,3,S1,R1,strong
505,ravdess,Actor_09/03-01-04-02-01-02-09.wav,422044,1de7ef2c2cefd9a6ae9d16c8b026c2c73872a0825c3374441435c4a077f4351e,09,M,sad,3,S1,R2,strong
506,ravdess,Actor_09/03-01-04-02-02-01-09.wav,396420,d0175cbd344241f48ca4ae1537266262308994290499269edff218cc853c150d,09,M,sad,3,S2,R1,strong
507,ravdess,Actor_09/03-01-04-02-02-02-09.wav,418842,5d2b06e1e92dd2d7d7502d5a004c037bfc5199d75d4e6e7a3677c46c1a38af28,09,M,sad,3,S2,R2,strong
508,ravdess,Actor_09/03-01-05-01-01-01-09.wav,390012,47414b279e33baf3f3d75f9b06d470464579bbb599f7f3b7d91783b52afd8736,09,M,angry,4,S1,R1,normal
509,ravdess,Actor_09/03-01-05-01-01-02-09.wav,390000,d6c2f6b2039f63d845fd1250123974bdd4db718272bc888d8f0d402e51c8d982,09,M,angry,4,S1,R2,normal
510,ravdess,Actor_09/03-01-05-01-02-01-09.wav,406024,05ee9c98ba2ce94ae38a61dd4e2f463806edfd9575219ffcd2824d7cac517b32,09,M,angry,4,S2,R1,normal
511,ravdess,Actor_09/03-01-05-01-02-02-09.wav,386810,1e1b3201595e3c4bd1b38721c3a30b9c3690fce3772bcdc90473582eb2cca5f7,09,M,angry,4,S2,R2,normal
512,ravdess,Actor_09/03-01-05-02-01-01-09.wav,412436,3454b05363307742b116f547c871bb300211029b700a63799dc2fea570cdcdbf,09,M,angry,4,S1,R1,strong
513,ravdess,Actor_09/03-01-05-02-01-02-09.wav,410594,77583b64a7404a4a2b67ed4ad6704cde26ad097feb8e7be704da374b0f91a183,09,M,angry,4,S1,R2,strong
514,ravdess,Actor_09/03-01-05-02-02-01-09.wav,466890,3977cd59c9fc656529c6f11c24b1fe5f03be8e5dc2e47a829e782d0b46f97688,09,M,angry,4,S2,R1,strong
515,ravdess,Actor_09/03-01-05-02-02-02-09.wav,428450,6ab6716a4f440d19bc6bd061b09615f011b2b612730c0ffd6471c205df6a47e5,09,M,angry,4,S2,R2,strong
516,ravdess,Actor_09/03-01-06-01-01-01-09.wav,351492,f46eb7c0a499d2991a3eb7840bbc4f78ba560bc386660f8f4724e51e378dcf1b,09,M,fearful,5,S1,R1,normal
517,ravdess,Actor_09/03-01-06-01-01-02-09.wav,351570,008fb5c585c002c4e4c26bdaba49004d1c3d94a7c00cdd83db70c3b641285587,09,M,fearful,5,S1,R2,normal
518,ravdess,Actor_09/03-01-06-01-02-01-09.wav,348368,1a86a8e74ff9259c712d9feab6a37b5b0fac466b48ded6cf3c9ad4440392a691,09,M,fearful,5,S2,R1,normal
519,ravdess,Actor_09/03-01-06-01-02-02-09.wav,348366,c36c008c6656c29e8934cbe3c7a5fa2e740eaf6dc551a44347e245e28b759d04,09,M,fearful,5,S2,R2,normal
520,ravdess,Actor_09/03-01-06-02-01-01-09.wav,357976,835225d058a5cfd587f57bc010398d7adb4fa46c6c379380cb1a6b1c210c924b,09,M,fearful,5,S1,R1,strong
521,ravdess,Actor_09/03-01-06-02-01-02-09.wav,361180,f25d44f8f5f785043170787cab9b929d014aaa6983ea51f45fcdd64442ad8d74,09,M,fearful,5,S1,R2,strong
522,ravdess,Actor_09/03-01-06-02-02-01-09.wav,357976,9c896c4c98fbcd7b17074946cdad2b73b9d77ebb17a81b2508cb15c8460b186d,09,M,fearful,5,S2,R1,strong
523,ravdess,Actor_09/03-01-06-02-02-02-09.wav,357976,b52361c02ce39905b049245aa46d47c4d2bf897c271dd928fe720d161fee59c0,09,M,fearful,5,S2,R2,strong
524,ravdess,Actor_09/03-01-07-01-01-01-09.wav,373992,8b0ab2ba5ecdbfc3292ec7aa2dce5674e7772936e370aa0e707d29871b27a03c,09,M,disgust,6,S1,R1,normal
525,ravdess,Actor_09/03-01-07-01-01-02-09.wav,383602,31a8cdb5707cde6684059958ebd5eaa1600e53cf49e135daad9ef9c91eb8d31f,09,M,disgust,6,S1,R2,normal
526,ravdess,Actor_09/03-01-07-01-02-01-09.wav,380408,a0fbfad114dca8e598c0bd63e4e638aac8bf7127814d3335d293202c97782805,09,M,disgust,6,S2,R1,normal
527,ravdess,Actor_09/03-01-07-01-02-02-09.wav,374008,d1093e3d2cec3ca59f4b168e606d01718977dc966f2985593f082c32b959f49d,09,M,disgust,6,S2,R2,normal
528,ravdess,Actor_09/03-01-07-02-01-01-09.wav,396436,407ac4688f83a83295d68edddbad946eaa0466ea8edbecb4c34c571e8dad987e,09,M,disgust,6,S1,R1,strong
529,ravdess,Actor_09/03-01-07-02-01-02-09.wav,386824,bcdf9cdb8e9184ae5b4bf72088fa06bf45bb353307eace76e0d90d1cc3cfd811,09,M,disgust,6,S1,R2,strong
530,ravdess,Actor_09/03-01-07-02-02-01-09.wav,390028,be185a047a1dc990613f02385b2c28edb396afd8591124f2a47690d11942aed7,09,M,disgust,6,S2,R1,strong
531,ravdess,Actor_09/03-01-07-02-02-02-09.wav,393230,65f6288802cb72fcbf8c6f58081649e243e8647a988b10385205bbc078b9086a,09,M,disgust,6,S2,R2,strong
532,ravdess,Actor_09/03-01-08-01-01-01-09.wav,341964,66aebc8ad1333752fec81c8c2a6f432c4c58a9499a9ad37be15bbf010849e9c5,09,M,surprised,7,S1,R1,normal
533,ravdess,Actor_09/03-01-08-01-01-02-09.wav,367590,9ec8c0f050ab6720c8f7760f7866e1b28b05c4bc2aa9def750f7d9587dbd3d0f,09,M,surprised,7,S1,R2,normal
534,ravdess,Actor_09/03-01-08-01-02-01-09.wav,377196,2a962b0f56215dbed73769aff9a870d70b3f87728bb903b46f0f163ca847e8a2,09,M,surprised,7,S2,R1,normal
535,ravdess,Actor_09/03-01-08-01-02-02-09.wav,377198,d03c75db8862b8d94ab7af69c54be8373b1bda2629bfc55a7e1aeac496b92148,09,M,surprised,7,S2,R2,normal
536,ravdess,Actor_09/03-01-08-02-01-01-09.wav,364386,8193659c4c84c07a516de3fb4079ab0288839f1381ab9455d643de78bc7424de,09,M,surprised,7,S1,R1,strong
537,ravdess,Actor_09/03-01-08-02-01-02-09.wav,361184,e832c9d2373ae7b67027fbd874371a2ffe5b328f5acdce575e78af8e2a62600b,09,M,surprised,7,S1,R2,strong
538,ravdess,Actor_09/03-01-08-02-02-01-09.wav,373996,31915ab4b80534eacd54ae023d72e8439cd02ddfe27b5341195f816ca7491e7b,09,M,surprised,7,S2,R1,strong
539,ravdess,Actor_09/03-01-08-02-02-02-09.wav,377198,873fd497038a272b2b5bf66068d3cbb043f4dcbb8445b2f6c445dd4688459737,09,M,surprised,7,S2,R2,strong
540,ravdess,Actor_10/03-01-01-01-01-01-10.wav,399286,5806d0548113c01535d0f902d92464daa0ee204adc1de909c8608b35f760e519,10,F,neutral,0,S1,R1,normal
541,ravdess,Actor_10/03-01-01-01-01-02-10.wav,428316,82c4b34ce9f7a323f38172144fd8dd8f61a153939ed7c6d89f87cae1ec7ed67e,10,F,neutral,0,S1,R2,normal
542,ravdess,Actor_10/03-01-01-01-02-01-10.wav,418706,d48d37189a24abc2062b444e7e8f89962a44752966a25af18a9da0bf9670c923,10,F,neutral,0,S2,R1,normal
543,ravdess,Actor_10/03-01-01-01-02-02-10.wav,412314,381acdfab6e722c24c7cfb74142a90ad5eaf0ac66a3b80bc79221256426acea9,10,F,neutral,0,S2,R2,normal
544,ravdess,Actor_10/03-01-02-01-01-01-10.wav,402704,268fa3cadb68c700e1d5eb5e04008621d9e31cd2a8172d484acddb0b5853fcc6,10,F,calm,1,S1,R1,normal
545,ravdess,Actor_10/03-01-02-01-01-02-10.wav,405910,6a4428296f90cf6d6331e3b00c6ad58258f6f9e6f5dff810ec2c81a026a27e0a,10,F,calm,1,S1,R2,normal
546,ravdess,Actor_10/03-01-02-01-02-01-10.wav,409114,77df5ac6300e9ad14029099c613c1bd6adda045997470eca99cbd2c828e5b9fa,10,F,calm,1,S2,R1,normal
547,ravdess,Actor_10/03-01-02-01-02-02-10.wav,415522,1c71004c1bbae4b2002a9a831955f71b68ced39a8a909d449b4ddcc821ddd440,10,F,calm,1,S2,R2,normal
548,ravdess,Actor_10/03-01-02-02-01-01-10.wav,418724,4d4ee646009dd51cba150ffae19012c605f156a3485d4a693eef79297aa77643,10,F,calm,1,S1,R1,strong
549,ravdess,Actor_10/03-01-02-02-01-02-10.wav,418714,0aeefad517b5c091ad945dac71663d71a68e4b3d878978d0dd9dfce842d55bc4,10,F,calm,1,S1,R2,strong
550,ravdess,Actor_10/03-01-02-02-02-01-10.wav,425130,7558b5d85aee37bbc88afdb18c0da5d65834b2a7aa035d795990522416b02008,10,F,calm,1,S2,R1,strong
551,ravdess,Actor_10/03-01-02-02-02-02-10.wav,428334,5d72af0962715f2073dbdbb848f02e230893889ba8caf12503077a1ce876f895,10,F,calm,1,S2,R2,strong
552,ravdess,Actor_10/03-01-03-01-01-01-10.wav,396302,f1e62e5a1981022f6183596d96645880de1fdf7af38651ac1ff51a1478a5fd0e,10,F,happy,2,S1,R1,normal
553,ravdess,Actor_10/03-01-03-01-01-02-10.wav,393098,528f7c4a03e02c35842d229589c500cc9a799451221bd317732357d45ec5bbc7,10,F,happy,2,S1,R2,normal
554,ravdess,Actor_10/03-01-03-01-02-01-10.wav,377082,a309e271121a45ac4929ba360d687a8e5f312383233f6745fdda15a9fdea4899,10,F,happy,2,S2,R1,normal
555,ravdess,Actor_10/03-01-03-01-02-02-10.wav,380286,b1e5721f49ef04ba4fa72f358270c7346473c90254d3927d7ba7435be47071cb,10,F,happy,2,S2,R2,normal
556,ravdess,Actor_10/03-01-03-02-01-01-10.wav,428334,a3226539827caa57c844c6681537f96a471952f841ca23d3caea90997edff5e3,10,F,happy,2,S1,R1,strong
557,ravdess,Actor_10/03-01-03-02-01-02-10.wav,396302,ce7d2b5b3a4a4ce91b504c235542c9c44411113fa198c7db5514653d19f92b2f,10,F,happy,2,S1,R2,strong
558,ravdess,Actor_10/03-01-03-02-02-01-10.wav,418724,b17ca818bc4afa2109e9fce98f7cbf6ae361d10925686714e39e3e8cfbeadca8,10,F,happy,2,S2,R1,strong
559,ravdess,Actor_10/03-01-03-02-02-02-10.wav,441148,557e78616caf7c1329d1b9ec6095dcdc48253518acb9af87691fb2ec14de4d15,10,F,happy,2,S2,R2,strong
560,ravdess,Actor_10/03-01-04-01-01-01-10.wav,377088,a602a6bfc808591266c478fa10da006adf65738ef11c71338a90f8ee71b56d66,10,F,sad,3,S1,R1,normal
561,ravdess,Actor_10/03-01-04-01-01-02-10.wav,393108,478775b0e043ac2c5ab86a37f37acdf92cdf2087f5015132be7dc1fa40636f7d,10,F,sad,3,S1,R2,normal
562,ravdess,Actor_10/03-01-04-01-02-01-10.wav,399516,3ca143f7e43b45e431b21fdc32beb5451606f3b3b059c4968c96ec035fad2d01,10,F,sad,3,S2,R1,normal
563,ravdess,Actor_10/03-01-04-01-02-02-10.wav,425134,6769cc31697c6811201e56611886cef6a280ed1c53798e46a1041b6db0adbf35,10,F,sad,3,S2,R2,normal
564,ravdess,Actor_10/03-01-04-02-01-01-10.wav,396312,94f9b34900e9373cf6e4e270d5b30fa2d8d0f1d14fe199de40a4c576deaf445e,10,F,sad,3,S1,R1,strong
565,ravdess,Actor_10/03-01-04-02-01-02-10.wav,402718,517806fc25307632a3e9d522da98a281cbebe1ee470b2b0d9ef99ab799ae142d,10,F,sad,3,S1,R2,strong
566,ravdess,Actor_10/03-01-04-02-02-01-10.wav,412328,b045286403b3656f1121f39dcadce45f1cbb8d55797c38582d02e5fec65be3d6,10,F,sad,3,S2,R1,strong
567,ravdess,Actor_10/03-01-04-02-02-02-10.wav,402718,820a9406ce1a82bf5b852c981f0da220c8b43b101c5fe6e3aa54641cd3cc1120,10,F,sad,3,S2,R2,strong
568,ravdess,Actor_10/03-01-05-01-01-01-10.wav,434752,43387b5da850abb7299e2228e2f7fc04369c38249ae36639869551685c4aae00,10,F,angry,4,S1,R1,normal
569,ravdess,Actor_10/03-01-05-01-01-02-10.wav,444362,a46f80f8f376d5c1c3f1acf5e64b1dd55e862909a02d15a21bed260837209a30,10,F,angry,4,S1,R2,normal
570,ravdess,Actor_10/03-01-05-01-02-01-10.wav,453972,300f24d29765ef162e4456cd9f4a53b5d481eeec0fe89f4c04a1d15ef02ebccc,10,F,angry,4,S2,R1,normal
571,ravdess,Actor_10/03-01-05-01-02-02-10.wav,457176,a4969d92129d06b9e6315fb87f132271e4fe51e9e30f1c5370fe14462b4d1a50,10,F,angry,4,S2,R2,normal
572,ravdess,Actor_10/03-01-05-02-01-01-10.wav,460376,369fcd2ee9b3a6c0aeed82a405fd3f30adac48ee76e51561804aa10e2acc53af,10,F,angry,4,S1,R1,strong
573,ravdess,Actor_10/03-01-05-02-01-02-10.wav,489210,fb019de724968589ac806c8281e0aded9d1773cc9b550795c40e9dd20ddb47c9,10,F,angry,4,S1,R2,strong
574,ravdess,Actor_10/03-01-05-02-02-01-10.wav,431552,bd5cfe21f4e918d6ca5a0ecdc9f6417c8fb323b982e7535d6e9e352966b0edf0,10,F,angry,4,S2,R1,strong
575,ravdess,Actor_10/03-01-05-02-02-02-10.wav,456346,c7c31102f000f9ed49014aba9991802821a8956a8c2259d2e54b959158423384,10,F,angry,4,S2,R2,strong
576,ravdess,Actor_10/03-01-06-01-01-01-10.wav,386710,e2f8d003039692b55667d3e4252bffa4eb5393f2ff54301842c9e4c42706efc2,10,F,fearful,5,S1,R1,normal
577,ravdess,Actor_10/03-01-06-01-01-02-10.wav,377100,8d9797d5e7c9699c83b2d3ad768b410d337f9c41f0bf30a60d3d3391fb7fcb83,10,F,fearful,5,S1,R2,normal
578,ravdess,Actor_10/03-01-06-01-02-01-10.wav,399520,7f5384807431e927064db532bc96f3cc033589a974a959b5ab50571ef23a4946,10,F,fearful,5,S2,R1,normal
579,ravdess,Actor_10/03-01-06-01-02-02-10.wav,389912,decc0b0bd64ea405112d1b56ca4beaa7b8e008556e9fbe6553a17540140ae784,10,F,fearful,5,S2,R2,normal
580,ravdess,Actor_10/03-01-06-02-01-01-10.wav,396318,23ee113cdac95796cca5edfa2e275b6d0a5ca2d54c78d72b759977f5cb2fa3fc,10,F,fearful,5,S1,R1,strong
581,ravdess,Actor_10/03-01-06-02-01-02-10.wav,415538,0099b6e289b52a044c5b33732b4f24c26e89395cbf55f60646af60e4b86a19df,10,F,fearful,5,S1,R2,strong
582,ravdess,Actor_10/03-01-06-02-02-01-10.wav,425146,196b740129b70c1c845b6986f89de31c500e15da779b8e058d27c8b01a126e3f,10,F,fearful,5,S2,R1,strong
583,ravdess,Actor_10/03-01-06-02-02-02-10.wav,431554,98f90966a720e5ba066e78ee9352a8819d88b89c9366dcd5ed94ce0baec3cc27,10,F,fearful,5,S2,R2,strong
584,ravdess,Actor_10/03-01-07-01-01-01-10.wav,415528,f5b3ecd670e82b182f8f59c48fe2a713a23b12bcde81109071035111c4faf91e,10,F,disgust,6,S1,R1,normal
585,ravdess,Actor_10/03-01-07-01-01-02-10.wav,463584,cc79c021f2f4a0b01d62a2492051e2f9fd5f0ee6d331b26514f53f2d7c030c7b,10,F,disgust,6,S1,R2,normal
586,ravdess,Actor_10/03-01-07-01-02-01-10.wav,431554,c8bc4f7da969086ba454de5b7c61c6faabdbe54dfd2f7d8720c6f10486d74836,10,F,disgust,6,S2,R1,normal
587,ravdess,Actor_10/03-01-07-01-02-02-10.wav,469992,0d86ea0bb7c877263218b3fa72787782fc9e850640afd853b144883ad5ba2845,10,F,disgust,6,S2,R2,normal
588,ravdess,Actor_10/03-01-07-02-01-01-10.wav,508430,ac20f4f710075b540bc7c3205b0e732afe55086d10365d4fef2f894bfe3aa112,10,F,disgust,6,S1,R1,strong
589,ravdess,Actor_10/03-01-07-02-01-02-10.wav,495614,9ec4871267b547667bb336f5e1559e76e07572fd0706082a774cd6c8f7a3712c,10,F,disgust,6,S1,R2,strong
590,ravdess,Actor_10/03-01-07-02-02-01-10.wav,463580,21c7b31ba0a9d6a0b60c11f63f0b226ce906fec1b280b82a71738958aa75d9ae,10,F,disgust,6,S2,R1,strong
591,ravdess,Actor_10/03-01-07-02-02-02-10.wav,527644,5966f7272978f3380d530672bfa025f766cbb65583c239e5a07afd4389690610,10,F,disgust,6,S2,R2,strong
592,ravdess,Actor_10/03-01-08-01-01-01-10.wav,370676,12d4ad622e4df0cd8877044cd97b6dcdbe54a08cc2802b5180bcbb1fe3e5708a,10,F,surprised,7,S1,R1,normal
593,ravdess,Actor_10/03-01-08-01-01-02-10.wav,386694,ef7bff2e399aa757e9af4657020c9f3447a1e242a552f90b8ae18c15552076e3,10,F,surprised,7,S1,R2,normal
594,ravdess,Actor_10/03-01-08-01-02-01-10.wav,396292,991c76ba3b3a7f05f9be2b545e5cceb2bedd29e0d7bcfc624d01b58c6f85014c,10,F,surprised,7,S2,R1,normal
595,ravdess,Actor_10/03-01-08-01-02-02-10.wav,393098,1f097bdd2050abd46760000faea8f912a7cadcf7f5a08bb92f355affed9032e1,10,F,surprised,7,S2,R2,normal
596,ravdess,Actor_10/03-01-08-02-01-01-10.wav,396302,e6ab2eb6b5193798c0dae27fc64058370de5350d18e64b8a982d432522567c48,10,F,surprised,7,S1,R1,strong
597,ravdess,Actor_10/03-01-08-02-01-02-10.wav,386692,cdc528f8ce0f146a2eb4ff5c2c099e56d68a1cbf83b12b858c93714b5b789116,10,F,surprised,7,S1,R2,strong
598,ravdess,Actor_10/03-01-08-02-02-01-10.wav,409120,43c888268fc05fac94b9b00b67885c7b9156771387ed64bdca11ce3c52f4f98f,10,F,surprised,7,S2,R1,strong
599,ravdess,Actor_10/03-01-08-02-02-02-10.wav,396316,4302c149ef33908a1a5afa18193d4e26e87a0552d52c3f9632076c228411b8e1,10,F,surprised,7,S2,R2,strong
600,ravdess,Actor_11/03-01-01-01-01-01-11.wav,348136,98527ed23cbd1befa71ef7f1bdd09916a962ca8a6c4b35b89a0029d962ead41b,11,M,neutral,0,S1,R1,normal
601,ravdess,Actor_11/03-01-01-01-01-02-11.wav,345108,6cea92272fd5f1742872f0ab56d880aee2103b2c6117f635b3933f4391743d14,11,M,neutral,0,S1,R2,normal
602,ravdess,Actor_11/03-01-01-01-02-01-11.wav,354718,caea9d8d0dc8bdd2133bacce8d4ab95c98ba1a6625cd2294c8be6d18e76d79d2,11,M,neutral,0,S2,R1,normal
603,ravdess,Actor_11/03-01-01-01-02-02-11.wav,351520,dc6380ff751d3f026061fa121e805a318d25738823da586ec4e106168c324379,11,M,neutral,0,S2,R2,normal
604,ravdess,Actor_11/03-01-02-01-01-01-11.wav,361136,c95cfc157ce6f1405b00454748d48fc8aca0f134e0bbfe4fc66874510a973cc5,11,M,calm,1,S1,R1,normal
605,ravdess,Actor_11/03-01-02-01-01-02-11.wav,367540,8c5946227162245973fad90f5cfc273bf0b25f8f8bb8b8a554cd1b2cb76c277f,11,M,calm,1,S1,R2,normal
606,ravdess,Actor_11/03-01-02-01-02-01-11.wav,367540,be0e228a5680e95b08596431b7e28b67772f0daed92ce1975c6ca74ab230f3ce,11,M,calm,1,S2,R1,normal
607,ravdess,Actor_11/03-01-02-01-02-02-11.wav,399572,8ce769a586215d5556b3d56f117ff32d5ef5e205a0305b6d60d02a034fcdd7f0,11,M,calm,1,S2,R2,normal
608,ravdess,Actor_11/03-01-02-02-01-01-11.wav,415588,1c82297654ff92a12007fe3da6b30ac8e0c61861973fa5c9842a2f25cb4514f5,11,M,calm,1,S1,R1,strong
609,ravdess,Actor_11/03-01-02-02-01-02-11.wav,405980,e1fc6fc14363e67b7dc69d787d747ff1258276798cf28db36bb63a9f041ba98d,11,M,calm,1,S1,R2,strong
610,ravdess,Actor_11/03-01-02-02-02-01-11.wav,409182,2305dcc20653ca99ee36ecc587436a1a1621602034a2d000a0cc63aae6ea7c9c,11,M,calm,1,S2,R1,strong
611,ravdess,Actor_11/03-01-02-02-02-02-11.wav,415588,4604f5c03bf5d1afdbf26f06bfd76b7cf4401ce5eac120a6de5b0f0d64d83314,11,M,calm,1,S2,R2,strong
612,ravdess,Actor_11/03-01-03-01-01-01-11.wav,345120,4ca32e3e1191a44c925b2cf35b282d1a08060abf5a1fde0a71fd95c125273a3d,11,M,happy,2,S1,R1,normal
613,ravdess,Actor_11/03-01-03-01-01-02-11.wav,353538,f04b734f140249d0a2a247f8e49feca37a74403eebd26e5202bd1c86bcda13e9,11,M,happy,2,S1,R2,normal
614,ravdess,Actor_11/03-01-03-01-02-01-11.wav,351526,5766cbb077fc4ad13ec1b22c64c5dc18496f33615a9726524cbf5d3fc9beb8d0,11,M,happy,2,S2,R1,normal
615,ravdess,Actor_11/03-01-03-01-02-02-11.wav,357936,c46ed8f226688d53a6d5b258027600c3f775cf2b9cbd992dcae9cefc6e06fd6a,11,M,happy,2,S2,R2,normal
616,ravdess,Actor_11/03-01-03-02-01-01-11.wav,434812,d540448428051af8a588f5a3aa3bc7d1ae1711c756c540cf3c93713abd3fd7b4,11,M,happy,2,S1,R1,strong
617,ravdess,Actor_11/03-01-03-02-01-02-11.wav,396368,ca1b2096d0b766bd231fa2cc875006beea5ef54462f24260370b308798897d4a,11,M,happy,2,S1,R2,strong
618,ravdess,Actor_11/03-01-03-02-02-01-11.wav,418794,1c7dff8151925801103320148960d6606fbabfab4f5e8435d28c5fead95d2e32,11,M,happy,2,S2,R1,strong
619,ravdess,Actor_11/03-01-03-02-02-02-11.wav,383560,86625a2ecb4b5b0e9fef47dfd9114f0c95f6c7133104d7d4d4251c7deed48db1,11,M,happy,2,S2,R2,strong
620,ravdess,Actor_11/03-01-04-01-01-01-11.wav,367550,7f43323b686d299f43f70db330a5eabe03ea6f77b7ed14d31770e202b60f209c,11,M,sad,3,S1,R1,normal
621,ravdess,Actor_11/03-01-04-01-01-02-11.wav,393176,c08da1d961ae78d1b59a8f676954121afbb1bff0bbdae29236bcd316c6c3ffdf,11,M,sad,3,S1,R2,normal
